Date,Close,High,Low,Open,Volume
2018-01-01,20.09070587158203,21.21686553955078,19.95556640625,20.45107650756836,115901974
2018-01-02,19.50510025024414,20.631261825561523,18.874452590942383,20.270891189575195,97939344
2018-01-03,19.640241622924805,20.09070587158203,19.32491683959961,19.415008544921875,51817116
2018-01-04,18.96454429626465,19.8654727935791,18.874452590942383,19.775379180908203,59123510
2018-01-05,19.09968376159668,19.50510025024414,18.919498443603516,19.09968376159668,40998834
2018-01-08,19.82042694091797,20.496122360229492,19.00959014892578,19.23482322692871,86988501
2018-01-09,19.09968376159668,20.045658111572266,18.919498443603516,19.95556640625,53556362
2018-01-10,20.09070587158203,20.360984802246094,19.144729614257812,19.144729614257812,74336093
2018-01-11,19.59519386291504,20.496122360229492,19.460054397583008,20.270891189575195,65264169
2018-01-12,18.919498443603516,19.775379180908203,18.559127807617188,19.550148010253906,67314265
2018-01-15,19.910518646240234,20.135751724243164,19.00959014892578,19.189775466918945,81358820
2018-01-16,20.270891189575195,21.261911392211914,19.685287475585938,20.09070587158203,157715151
2018-01-17,21.71237564086914,21.982654571533203,20.135751724243164,20.58621597290039,266586693
2018-01-18,20.496122360229492,22.56825828552246,20.09070587158203,21.982654571533203,188017471
2018-01-19,20.406030654907227,21.036680221557617,19.95556640625,20.631261825561523,76086863
2018-01-22,20.67630958557129,21.126773834228516,20.315937042236328,20.45107650756836,49580033
2018-01-23,21.487144470214844,21.847515106201172,20.94658660888672,20.99163246154785,111172153
2018-01-24,20.811447143554688,21.757423400878906,20.721355438232422,21.57723617553711,69691535
2018-01-25,20.496122360229492,21.08172607421875,20.135751724243164,21.036680221557617,61991007
2018-01-29,20.45107650756836,21.126773834228516,20.270891189575195,20.496122360229492,55631999
2018-01-30,19.8654727935791,20.496122360229492,19.73033332824707,20.315937042236328,34574280
2018-01-31,19.59519386291504,20.270891189575195,19.415008544921875,19.82042694091797,45114485
2018-02-01,20.496122360229492,21.532190322875977,18.96454429626465,19.640241622924805,115994427
2018-02-02,17.478012084960938,20.180797576904297,15.946434020996094,20.180797576904297,163968928
2018-02-05,18.153709411621094,18.37894058227539,16.351852416992188,16.937454223632812,94911447
2018-02-06,17.432966232299805,17.748291015625,16.39689826965332,16.39689826965332,77724715
2018-02-07,17.207733154296875,18.198755264282227,17.11764144897461,17.8383846282959,66754219
2018-02-08,17.432966232299805,17.748291015625,17.11764144897461,17.207733154296875,38035539
2018-02-09,17.61315155029297,17.928476333618164,16.712223052978516,17.11764144897461,38724449
2018-02-12,18.063615798950195,18.514080047607422,17.703243255615234,17.88343048095703,52916846
2018-02-14,17.793336868286133,18.288848876953125,17.568105697631836,17.88343048095703,38237004
2018-02-15,16.847362518310547,17.8383846282959,16.53203773498535,17.748291015625,36753640
2018-02-16,16.48699188232422,17.207733154296875,16.351852416992188,17.02754783630371,39349389
2018-02-19,16.081573486328125,16.75727081298828,15.58606243133545,16.622129440307617,39001654
2018-02-20,15.901387214660645,16.53203773498535,15.766247749328613,15.856341361999512,32812938
2018-02-21,15.58606243133545,16.17166519165039,15.495969772338867,15.991479873657227,33681568
2018-02-22,15.811294555664062,16.126619338989258,15.541015625,15.541015625,53047311
2018-02-23,16.89240837097168,17.11764144897461,15.856341361999512,15.946434020996094,58271462
2018-02-26,17.162687301635742,17.568105697631836,16.89240837097168,17.568105697631836,35170206
2018-02-27,16.89240837097168,17.297826766967773,16.75727081298828,17.297826766967773,31148147
2018-02-28,17.072595596313477,17.478012084960938,16.622129440307617,16.75727081298828,41560380
2018-03-01,16.75727081298828,17.297826766967773,16.667177200317383,17.02754783630371,24474620
2018-03-05,16.712223052978516,16.982501983642578,16.216712951660156,16.802316665649414,30974003
2018-03-06,16.216712951660156,17.02754783630371,15.901387214660645,16.89240837097168,31251321
2018-03-07,15.631109237670898,16.351852416992188,15.495969772338867,16.17166519165039,45220479
2018-03-08,15.631109237670898,15.991479873657227,15.135598182678223,15.766247749328613,34286633
2018-03-09,15.405877113342285,15.766247749328613,15.315784454345703,15.58606243133545,28474635
2018-03-12,15.72120189666748,15.856341361999512,15.09055233001709,15.58606243133545,33925916
2018-03-13,15.811294555664062,15.991479873657227,15.495969772338867,15.58606243133545,29411075
2018-03-14,16.216712951660156,16.39689826965332,15.631109237670898,15.72120189666748,28383946
2018-03-15,16.622129440307617,16.802316665649414,16.126619338989258,16.17166519165039,39617846
2018-03-16,16.17166519165039,16.89240837097168,15.946434020996094,16.75727081298828,43997930
2018-03-19,15.856341361999512,16.48699188232422,15.72120189666748,16.39689826965332,35606559
2018-03-20,16.036527633666992,16.216712951660156,15.631109237670898,15.811294555664062,23830185
2018-03-21,16.17166519165039,16.351852416992188,15.991479873657227,16.17166519165039,22174614
2018-03-22,15.766247749328613,16.306804656982422,15.58606243133545,16.17166519165039,30886391
2018-03-23,15.045504570007324,15.450922966003418,14.685133934020996,15.315784454345703,48265438
2018-03-26,15.315784454345703,15.405877113342285,14.865320205688477,15.180644989013672,38334496
2018-03-27,15.811294555664062,15.946434020996094,15.450922966003418,15.541015625,29368036
2018-03-28,15.180644989013672,15.856341361999512,15.045504570007324,15.72120189666748,73350718
2018-04-02,15.72120189666748,15.766247749328613,15.360830307006836,15.541015625,19894914
2018-04-03,16.712223052978516,16.847362518310547,15.495969772338867,15.541015625,44770216
2018-04-04,16.441944122314453,17.342872619628906,16.306804656982422,16.712223052978516,57894793
2018-04-05,16.982501983642578,17.207733154296875,16.802316665649414,16.937454223632812,32237349
2018-04-06,18.108661651611328,18.24380111694336,16.75727081298828,16.937454223632812,128342973
2018-04-09,18.60417366027832,18.919498443603516,17.928476333618164,18.018569946289062,74109566
2018-04-10,18.73931121826172,18.919498443603516,18.24380111694336,18.784358978271484,57371683
2018-04-11,18.694265365600586,19.279869079589844,18.514080047607422,18.919498443603516,72981209
2018-04-12,17.793336868286133,18.874452590942383,17.703243255615234,18.649219512939453,76905571
2018-04-13,18.198755264282227,18.333894729614258,17.748291015625,17.88343048095703,50143850
2018-04-16,18.24380111694336,18.46903419494629,17.793336868286133,18.063615798950195,37836706
2018-04-17,18.063615798950195,18.333894729614258,17.928476333618164,18.153709411621094,23797855
2018-04-18,17.748291015625,18.198755264282227,17.6581974029541,18.063615798950195,23850429
2018-04-19,17.973522186279297,18.153709411621094,17.61315155029297,17.88343048095703,22926581
2018-04-20,17.568105697631836,17.928476333618164,17.38791847229004,17.8383846282959,25620008
2018-04-23,17.703243255615234,18.063615798950195,17.432966232299805,17.568105697631836,26073510
2018-04-24,18.874452590942383,18.96454429626465,17.523059844970703,17.793336868286133,71983685
2018-04-25,18.333894729614258,19.144729614257812,18.108661651611328,18.96454429626465,53983166
2018-04-26,18.288848876953125,18.46903419494629,17.703243255615234,18.153709411621094,44255327
2018-04-27,18.333894729614258,18.559127807617188,18.063615798950195,18.423986434936523,27713154
2018-04-30,18.46903419494629,18.649219512939453,18.153709411621094,18.46903419494629,22394268
2018-05-02,18.018569946289062,18.874452590942383,17.8383846282959,18.423986434936523,30355978
2018-05-03,17.928476333618164,18.198755264282227,17.568105697631836,18.153709411621094,25223060
2018-05-04,17.703243255615234,18.063615798950195,17.61315155029297,17.88343048095703,15183424
