Date,Close,High,Low,Open,Volume
2018-05-31,323.022216796875,329.1505575621497,321.24303665975566,328.01385746539023,45515
2018-06-01,315.2135925292969,326.9760255772108,311.3586815525591,326.9760255772108,439011
2018-06-04,292.7265625,329.15059031394827,288.13032155109886,319.1673381483427,142839
2018-06-05,291.78753662109375,296.3343370588815,288.1302960969963,293.5667167780717,110733
2018-06-06,289.16815185546875,293.22076247594424,283.73173106733805,291.63925221371,72698
2018-06-07,295.0494384765625,299.9422301755129,271.82109072380126,287.636136002277,290019
2018-06-08,298.7560729980469,304.93382471430095,289.7612604662203,294.55520183099406,102707
2018-06-11,306.2187805175781,309.6783214279792,296.5814879814609,298.2124385424923,121481
2018-06-12,304.2913513183594,307.84974241881224,301.42488049139604,307.84974241881224,20828
2018-06-13,301.2271423339844,304.2418727918335,300.2881121049231,303.006322577174,59303
2018-06-14,296.3837890625,302.0178798956473,295.8895689807432,300.33754971655424,27334
2018-06-15,299.34912109375,300.8317813961809,296.0378403853609,296.0378403853609,29588
2018-06-18,293.1713562011719,298.508927008766,290.70025581202646,298.3112269117145,21718
2018-06-19,286.6476745605469,292.92427622612627,282.7433234790597,291.58987584607354,104641
2018-06-20,281.26068115234375,289.06938381669255,279.0366904310607,285.6592526448033,571454
2018-06-21,275.62652587890625,284.67074669403854,270.93143543864,282.6938665086633,71905
2018-06-22,270.58551025390625,277.5045917946454,261.98606827306696,277.5045917946454,68021
2018-06-25,265.7915344238281,275.7253754367667,260.25626388154166,274.7369353458154,59087
2018-06-26,253.73260498046875,268.9051375344031,251.0143794169038,268.8557275915747,101659
2018-06-27,239.54847717285156,258.9219102094916,234.5568513824642,254.96814959649564,137160
2018-06-28,232.23402404785156,240.19097074540372,230.3065686571155,237.76929525025324,114881
2018-06-29,230.85018920898438,236.23718475704814,227.93429391988556,233.8649345414014,169108
2018-07-02,233.17303466796875,234.01321486199623,230.10887912998683,231.04789429352323,164769
2018-07-03,246.8629608154297,260.5034246624329,233.2719069166823,233.2719069166823,186226
2018-07-04,249.0375213623047,250.07538665541816,245.7756654764059,247.2089159243443,311740
2018-07-05,253.93026733398438,255.61062764717468,248.09847650876998,248.09847650876998,146595
2018-07-06,256.99444580078125,258.1311459704016,252.052244919997,252.39820501461196,129502
2018-07-09,260.79998779296875,261.2447678437617,256.99448647944666,257.5381165964619,135527
2018-07-10,267.71905517578125,268.21327531449793,259.95979296496887,260.89882329445186,106869
2018-07-11,272.4141540527344,273.0566342179334,266.0387020204573,266.7800322491033,94535
2018-07-12,270.14068603515625,274.58866679422994,269.34994596612984,272.8094865565205,131767
2018-07-13,268.3121032714844,274.04504434239317,265.98926277791236,272.90834414994754,115215
2018-07-16,266.6811828613281,268.5592435771663,262.9251217592604,267.8673232960886,122895
2018-07-17,264.2100524902344,267.8672932836436,261.3435819530006,264.90197269378774,58540
2018-07-18,253.83145141601562,265.8904348778857,249.4823202242079,264.01240438196913,82343
2018-07-19,251.75572204589844,258.87248864248903,250.27306170984204,254.02913757766513,94045
2018-07-20,249.0375213623047,252.8924474392402,247.0112158057311,250.56960678714822,59116
2018-07-23,258.92193603515625,262.8756970425124,248.93868345862148,248.93868345862148,55964
2018-07-24,254.918701171875,260.99760188303986,254.02911109593845,258.9713117009178,91109
2018-07-25,257.0932922363281,259.95976267391706,254.0291217003676,254.0291217003676,79915
2018-07-26,253.97970581054688,258.97131644713886,252.44760549604499,257.78517621428574,39340
2018-07-27,245.92393493652344,256.8462026142435,239.20253828235715,254.52336201531804,63981
2018-07-30,245.2814483642578,249.9765396734933,244.14474808024568,245.8745185625956,114807
2018-07-31,245.13316345214844,251.40976459769374,244.0952982516976,249.235184146311,268939
2018-08-01,242.9091796875,246.9123655228382,241.673629434766,246.71468049888088,42798
2018-08-02,237.2750701904297,243.65050638774665,236.73142507044756,243.25513634543253,63119
2018-08-03,231.59153747558594,239.20252385447557,230.306562223524,238.75772878940802,41940
2018-08-06,232.0857696533203,235.24877538146484,231.2950144506839,233.2718949160744,40101
2018-08-07,231.24557495117188,237.12679095118054,230.3559848303773,234.35917053875298,54697
2018-08-08,236.5831756591797,238.21409600968812,231.69038444285243,233.27189484766137,71127
2018-08-09,241.6736297607422,243.45282514355907,237.12679879158804,237.62101889334824,49949
2018-08-10,241.03115844726562,247.11005988753863,239.15311294267966,243.69994407757082,78376
2018-08-13,236.0889434814453,243.40339479459698,235.24876329386427,241.87130949616108,33139
2018-08-14,235.3476104736328,240.1909612729252,234.65569028881956,237.32449081332766,46506
2018-08-16,233.86492919921875,237.2256194416831,231.5915139964229,235.7429593201726,35829
2018-08-17,236.8302764892578,238.95541687316341,233.27188575828984,234.2603259521809,57079
2018-08-20,241.5747833251953,244.14473392579558,237.96698256127647,237.96698256127647,22575
2018-08-21,237.12680053710938,242.06900159109165,234.21090493173998,242.01959164647238,73529
2018-08-23,234.50741577148438,237.3244761140277,233.27186563570206,237.3244761140277,50126
2018-08-24,235.05108642578125,240.28982258805323,233.6672610736788,235.7924165879216,30656
2018-08-27,234.65570068359375,238.11524143131044,233.86496057860768,235.84184100587433,20996
2018-08-28,235.3476104736328,238.51061600066458,234.26032025384063,237.2256407633829,39635
2018-08-29,231.14675903320312,239.20254105648368,230.80079891193776,235.84185023162584,34556
2018-08-30,232.13519287109375,232.87652303983378,231.24558761916515,232.5305629281281,18179
2018-08-31,231.9370574951172,236.98886377182157,231.29320664877883,233.07619798847327,21796
2018-09-03,238.3261260986328,246.99343096339595,232.77904493935236,232.9771517419166,86507
2018-09-04,233.1752471923828,240.6538957630834,220.8924446564225,239.0194958282735,103931
2018-09-05,236.5926513671875,244.51704392557497,234.80966001863447,238.72232582142243,64498
2018-09-06,243.37791442871094,245.65618041515458,236.98887566260376,236.98887566260376,133989
2018-09-07,238.22705078125,245.4085315220569,235.9983153789306,245.16089425513252,51176
2018-09-10,243.27886962890625,245.65618146825085,237.2365139582503,238.9204444373344,71864
2018-09-11,239.46524047851562,243.67507407534578,238.67279819031404,243.17979953454224,29251
2018-09-12,239.01950073242188,241.5949193223757,237.18697885251376,239.91098887614055,24362
2018-09-14,238.62327575683594,243.9722500465653,237.7813180778369,240.60437398682905,24635
2018-09-17,234.4629669189453,242.48642060537318,232.1847009857367,242.48642060537318,78398
2018-09-18,235.60211181640625,238.77186594491275,234.46297127136583,234.46297127136583,165153
2018-09-19,235.45350646972656,238.72232136191337,232.67996610318687,235.99831147085422,87925
2018-09-21,219.35708618164062,240.10908595319515,214.1567036197805,237.28603020264714,83416
2018-09-24,225.3994598388672,230.84748010908353,219.8028481288967,220.89245822877214,40506
2018-09-25,222.92306518554688,227.52911219039842,221.9325161423892,225.34990731836734,52309
2018-09-26,228.22250366210938,232.77903550940184,224.85464281120943,225.6470851039446,85571
2018-09-27,228.32156372070312,233.76958367933162,227.82628917900962,229.55975007493686,128323
2018-09-28,204.20172119140625,230.25316940636432,188.20435690068118,229.85695575345883,59792
2018-10-01,209.005859375,217.92080124407582,168.88862096415878,205.24176978514092,36455
2018-10-03,217.77223205566406,217.92080837918144,208.0648475685845,209.00586621821492,34263
2018-10-04,207.8172149658203,218.36655738134144,197.3173879161998,215.93971498357064,87369
2018-10-05,206.4799346923828,219.55517838494782,202.31963194219097,207.81718187957006,65175
2018-10-08,216.3854522705078,225.84519939071015,198.10982402693872,199.19943410491894,47368
2018-10-09,221.041015625,224.85463553340256,214.94914498127028,217.0293040430497,91087
2018-10-10,231.39227294921875,248.1325464867227,219.55519925868748,219.55519925868748,36937
2018-10-11,225.448974609375,231.24367760607876,219.10945148611654,225.8451881919502,134620
2018-10-12,223.12118530273438,232.23423402137294,219.7037939225674,227.62818674131046,79733
2018-10-15,219.35708618164062,223.12117563028377,218.4160675981246,223.12117563028377,39384
2018-10-16,221.38771057128906,231.04556371701645,218.26748713927023,218.4160634495268,37502
2018-10-17,223.26976013183594,227.82629201802837,221.33819241807728,222.97260749478053,37011
2018-10-19,202.7158660888672,225.1518121419831,197.3669070258431,223.46788170470364,36825
2018-10-22,200.04141235351562,210.98698427917805,199.34803092105437,204.64747530441568,29197
2018-10-23,185.8765411376953,197.11927998679442,183.54875971413722,197.11927998679442,101048
2018-10-24,181.02285766601562,189.19488817624617,178.79412207231638,188.89772040750347,22350
2018-10-25,172.40509033203125,178.29885501660846,171.8602852521198,176.4168175928212,21223
2018-10-26,172.0088348388672,175.4262411202925,171.16687722318034,175.22811922052725,19620
2018-10-29,169.58200073242188,176.0205698002355,168.39334485051066,175.32718846200228,25489
2018-10-30,176.66444396972656,178.29884399383795,170.57255773118894,171.41453054032527,128342
2018-10-31,200.3881072998047,211.97752998148354,178.34838747696352,179.23987571609985,84589
2018-11-01,200.04141235351562,205.09321943138494,196.8221273821197,203.06259050343425,52885
2018-11-02,206.430419921875,227.82628585687402,182.2610286854992,203.01302865693773,130092
2018-11-05,213.1166534423828,218.91137228396738,207.96580064685278,216.137831512657,32364
2018-11-06,212.22515869140625,216.18735535308946,211.97752140005105,214.94916889631344,33163
2018-11-07,221.93252563476562,224.35936787138567,214.0576634277587,214.0576634277587,12186
2018-11-09,216.93028259277344,223.02215434577886,212.96808565043966,221.88302877069063,33910
2018-11-12,216.93028259277344,220.89247953510719,215.6425655635986,217.07885893227822,15116
2018-11-13,216.58355712890625,217.42552991930043,212.96805891867695,215.93970625242594,15868
2018-11-14,222.87356567382812,223.46790122812408,217.02933155310237,217.12837740243103,70196
2018-11-15,222.62591552734375,224.65654425362374,219.80284447927397,223.51740369274467,22429
2018-11-16,220.74388122558594,225.54803547127258,218.31702374827933,225.54803547127258,38010
2018-11-19,221.38771057128906,224.65652542814334,220.59526831590335,224.55746447825305,8743
2018-11-20,219.45616149902344,223.8641020789902,217.92080733353026,223.8641020789902,15650
2018-11-21,217.32647705078125,221.8830091779463,216.93026343736713,221.68490237123922,49045
2018-11-22,214.50340270996094,219.9018920827708,213.4633231704374,219.65425481691182,13490
2018-11-26,215.19680786132812,220.89246560679481,214.50342646305705,220.89246560679481,62606
2018-11-27,206.72760009765625,217.7722319493195,206.0342187306135,217.7722319493195,19656
2018-11-28,210.98696899414062,211.48224356924425,204.30076223024182,209.05540117415262,19563
2018-11-29,214.3052978515625,215.93969777512967,211.97750148567775,213.46332509422223,15931
2018-11-30,214.35484313964844,218.3170399822636,213.26524807667815,215.69209061986365,20280
2018-12-03,217.42552185058594,227.82628713273243,214.35481367383474,222.82401128364134,26551
2018-12-04,216.93028259277344,217.92083182835688,213.41382978353585,217.42555721056516,18604
2018-12-05,217.1283721923828,219.90191285491042,215.04822803142258,216.18735351614504,19506
2018-12-06,216.33592224121094,217.7722305600555,213.51286631170777,215.93970863816563,15122
2018-12-07,217.32647705078125,218.06938891186812,213.4138109386398,216.88073295704524,20799
2018-12-10,213.41380310058594,216.28640459336805,212.81948270229236,215.64253860199173,25082
2018-12-11,212.5718536376953,213.95861640187525,210.9869689518492,211.03649943226574,25726
2018-12-12,221.38771057128906,225.79565077898732,213.0175742012411,213.16615051149768,41982
2018-12-13,222.7249755859375,227.33102294620505,222.18017054724626,222.87355190804416,113706
2018-12-14,217.0788116455078,222.92305993113334,216.63306760950908,222.92305993113334,22401
2018-12-17,212.22515869140625,220.89246388883825,199.99187045262707,220.89246388883825,276867
2018-12-18,209.05538940429688,214.75104669732195,207.52003528500026,214.75104669732195,144286
2018-12-19,204.74649047851562,212.86898985865608,202.81492280802178,212.86898985865608,85912
2018-12-20,194.59335327148438,205.53892303938926,192.61225521809266,203.50829451174704,252484
2018-12-21,202.51776123046875,209.9964099863906,196.12872253445914,196.12872253445914,76188
2018-12-24,205.68751525878906,207.6686134654312,200.98240701801396,202.27012387524732,25984
2018-12-26,201.4281768798828,207.7676854312373,190.23496839630886,207.47051766157804,43597
2018-12-27,207.9657745361328,213.5623858587915,202.56728511943538,203.11209013167002,376714
2018-12-28,205.7865753173828,211.92797670827082,203.06256529513104,211.92797670827082,440751
2018-12-31,204.94459533691406,207.61908990191438,204.05310722496677,207.37145263586467,18646
2019-01-01,205.1427001953125,207.6685880074704,204.8455324778298,205.34080696877496,18342
2019-01-02,209.2534942626953,211.68033649868403,202.07201339450813,206.47995380103126,26248
2019-01-03,205.04367065429688,209.00586718867945,204.54839608749907,208.01531805508378,18802
2019-01-04,205.7865753173828,209.00585988913488,205.2417702900165,209.00585988913488,15991
2019-01-07,204.3007354736328,207.52001979018704,203.06254919803504,207.02474527994792,17064
2019-01-08,204.15216064453125,208.01529580653542,203.40924887379362,208.01529580653542,16190
2019-01-09,207.6190948486328,209.35255575228217,203.60736802012843,205.53893571842178,19573
2019-01-10,201.62628173828125,209.00586985478776,199.24895471857803,209.00586985478776,81082
2019-01-11,203.55783081054688,205.24176118119763,199.59563459039026,203.55783081054688,35757
2019-01-14,203.21115112304688,208.01532052383428,202.07202565172472,208.01532052383428,16858
2019-01-15,201.62628173828125,205.390371516876,200.2890343450369,203.75595635684618,25081
2019-01-16,197.66407775878906,203.16162833762635,194.49432363234502,203.1120978592516,39038
2019-01-17,197.4164581298828,199.19944970870745,195.18772243499734,199.10038874310226,29312
2019-01-18,197.6145477294922,198.70415779789278,197.11927317377916,198.20888324217978,20656
2019-01-21,186.47088623046875,199.3975562669713,185.23269973491452,198.30794610505106,37351
2019-01-22,185.6784210205078,190.73022734706223,181.27048066122452,189.8882545877767,43367
2019-01-23,199.10037231445312,202.5672942204262,185.0345778902784,185.72795924855703,104286
2019-01-24,202.22059631347656,204.0531182268801,199.10037263884902,200.09092175645523,63135
2019-01-25,198.35745239257812,205.04365865300213,191.77030708554776,205.04365865300213,39706
2019-01-28,188.84820556640625,198.01078598819072,187.01569855079845,197.41646551606732,41590
2019-01-29,189.8882598876953,191.17597674359925,189.59109213408982,190.08636668523906,15627
2019-01-30,201.4776611328125,217.92078062586842,188.35288684511815,189.73966451784793,80167
2019-01-31,201.8739013671875,208.1638788268312,196.92115606924168,207.81719572472247,37414
2019-02-01,199.7442169189453,206.92569778427946,196.1287188049882,206.92569778427946,43474
2019-02-04,203.65689086914062,214.40433900045596,201.67579276774657,207.37144980925447,137137
2019-02-05,199.64517211914062,205.39035986425006,198.10981800667298,204.05311254687317,25568
2019-02-06,196.97068786621094,202.66634499704918,188.4519598507777,199.79374363622668,59326
2019-02-07,195.43533325195312,197.7631144824364,192.36462510926378,197.1192636369915,24552
2019-02-08,187.6595458984375,196.12874471590422,184.24215412706155,195.58393962433263,47827
2019-02-11,192.41416931152344,195.78203032185183,188.20433549132278,188.20433549132278,32175
2019-02-12,187.7585906982422,193.35518723940874,186.22323652314066,193.15708043623633,27510
2019-02-14,184.68788146972656,188.05575756596184,182.85537465587134,185.6784305954581,34799
2019-02-15,181.1219024658203,186.27275457762659,179.43795696472856,185.03456824716454,19415
2019-02-18,175.03001403808594,183.00393691013056,172.90033962731792,183.00393691013056,32473
2019-02-19,172.2564697265625,176.7634708217289,171.0678139172363,175.82245226911976,31209
2019-02-20,189.39297485351562,192.16651520934985,171.56309199903987,171.56309199903987,65127
2019-02-21,200.04141235351562,203.01306001941953,183.79641115907353,191.1759998398186,117898
2019-02-22,195.43533325195312,200.6357158353411,194.19714692257503,200.53665488315914,26960
2019-02-25,191.62173461914062,198.1593652110447,190.1854413402683,195.6334617953281,66394
2019-02-26,190.77976989746094,192.1665326439044,185.33174964209252,192.1665326439044,26564
2019-02-27,192.66180419921875,194.14762788198908,188.35290947335278,191.17598051644842,62231
2019-02-28,190.87879943847656,194.14761433540687,188.55101823330457,193.30564159475333,21138
2019-03-01,197.3668975830078,206.72758305273655,191.17596604025348,192.16651508709418,71261
2019-03-05,231.78848266601562,236.84028897508102,198.06028376798082,198.1098142444578,394920
2019-03-06,264.22900390625,270.71708919260135,225.05277931072942,235.70118340442085,270764
2019-03-07,268.9340515136719,282.30646291490416,254.967304670998,263.53554741188225,205702
2019-03-08,252.54051208496094,267.4482803652749,249.8165018219813,266.4577311787368,41652
2019-03-11,273.9363708496094,282.3065237326459,252.59004755026214,252.59004755026214,155598
2019-03-12,274.2830505371094,281.3159554696836,272.4010132188838,274.3821114968393,50059
2019-03-13,259.6228942871094,272.4009701119859,252.63952093950468,272.4009701119859,61432
2019-03-14,259.1771240234375,272.00474488405416,255.56162643940857,259.6228831379588,32630
2019-03-15,259.6228942871094,267.25010331275143,255.56163741415403,266.0614626715745,13750
2019-03-18,257.988525390625,264.328033589805,257.0474916532172,260.66298982524364,14626
2019-03-19,276.61083984375,278.3938161557342,256.6017356667011,257.542769415846,99931
2019-03-20,274.827880859375,277.84904375326266,263.4860807071938,276.61085728377395,155813
2019-03-22,277.3042297363281,285.2781378162649,264.8233051610347,275.62028419227676,81879
2019-03-25,272.35150146484375,275.71936253619214,267.9435456462811,270.91519310261697,64442
2019-03-26,272.896240234375,276.3136462600067,268.33970894325125,272.400965751191,111740
2019-03-27,276.0660095214844,282.3064559293122,274.38206418392804,280.3253579929662,65908
2019-03-28,283.4951171875,284.28754424355543,270.4198591585039,275.3726038317366,76900
2019-04-01,276.1155700683594,285.17908856468154,274.3821090903518,275.3726582206418,11774
2019-04-02,276.8089904785156,277.30426508647207,273.0448853205489,276.3632312396896,7451
2019-04-03,273.8868103027344,277.799491113008,272.40098673870506,276.8089420703218,12097
2019-04-04,275.3726806640625,277.84905369161703,273.3915822420189,273.3915822420189,32964
2019-04-05,272.7477111816406,277.74997223664724,270.4199146616151,275.4221757166217,8183
2019-04-08,270.8656921386719,276.61086543472896,268.43883449529653,272.84679054823124,34638
2019-04-09,259.8705749511719,274.3821139194934,254.17491735176003,270.8656765367383,54623
2019-04-10,258.9790954589844,267.79497712387735,255.4131123616226,259.5238854168588,16731
2019-04-11,260.46490478515625,263.535582892567,258.6323828561412,258.6323828561412,7917
2019-04-12,265.5166931152344,266.4577269190668,259.77152001682254,259.77152001682254,4040
2019-04-15,262.3964538574219,267.69589765516935,261.50496570199704,266.9034704568273,3923
2019-04-16,262.09930419921875,266.90347349540576,258.03804674587013,262.4955178029005,6550
2019-04-18,262.64410400390625,264.4766259976624,258.5333310314228,261.4059175526063,11857
2019-04-22,263.6346435546875,266.45771460657437,261.7526062631497,261.7526062631497,101028
2019-04-23,267.4977722167969,279.03769340880274,262.495511356201,264.2784876435604,15910
2019-04-24,267.5968322753906,270.2217813343199,262.49551047612056,267.3491950013565,7631
2019-04-25,264.4270935058594,270.41990345036675,262.84220890500706,267.74540879710594,8846
2019-04-26,264.4270935058594,268.43880525659114,260.5639278446694,265.21952069170584,12449
2019-04-30,257.1960144042969,269.2807230085388,254.9177640386684,263.9812803772732,20757
2019-05-02,240.40626525878906,259.52386604782333,236.69170610734122,257.5427678337178,44832
2019-05-03,249.71743774414062,254.5711223580536,234.76014007338017,235.55258238768312,16271
2019-05-06,247.38966369628906,252.98626065299518,236.79079023652147,243.7246346644455,28450
2019-05-07,250.26223754882812,253.38247645063873,245.755250992736,245.8047663587392,7468
2019-05-08,238.52423095703125,252.59002542856888,235.7506903999976,250.559396711031,7930
2019-05-09,242.98170471191406,251.59947912354463,237.73179129783745,241.54541149573902,8599
2019-05-10,235.89926147460938,248.03348791645445,233.0266751382902,244.1703524828418,15628
2019-05-13,238.4251708984375,251.59947725809636,237.73178953520917,238.17753361767166,10329
2019-05-14,242.73403930664062,244.71513733792995,237.43459602711027,237.73176375471937,4950
2019-05-15,245.35899353027344,245.75522221396332,240.70341607761395,242.68451415232684,9489
2019-05-16,239.76242065429688,245.3590172096517,235.10684275233174,245.3590172096517,12201
2019-05-17,252.93673706054688,257.4932692965797,237.73180122784996,239.31668594853465,24147
2019-05-20,268.14166259765625,276.36320831611295,265.46716784486836,272.4010117811149,28916
2019-05-21,258.6819152832031,271.4104784382759,254.07586758911594,268.4883462320383,14067
2019-05-22,260.46490478515625,272.4010096623325,255.21497627962236,260.217267503645,29631
2019-05-23,257.9389953613281,280.2758970692223,249.66791893948596,272.4010191511871,52750
2019-05-24,272.7477111816406,277.35375862729757,261.50497242002336,261.50497242002336,31214
2019-05-27,286.9621276855469,291.07290099668546,273.39159096966256,276.36323869759366,100994
2019-05-28,281.51409912109375,292.11295758885586,276.1651091743611,289.4384928446526,48448
2019-05-29,284.4856872558594,288.05163950216877,283.29701635431843,287.16015144059145,25044
2019-05-30,297.412353515625,301.91933962045164,282.5541177030209,286.2686766561719,250363
2019-05-31,294.58929443359375,304.9405445548809,292.3110436096466,297.41236539659565,40113
2019-06-03,294.24261474609375,302.0184316677934,286.1201298030666,302.0184316677934,43095
2019-06-04,295.9760437011719,301.86982263342196,289.24032226073575,289.24032226073575,26564
2019-06-06,295.579833984375,302.11746383784526,285.5257670533079,299.7896674968696,39115
2019-06-07,293.7473449707031,299.14585005171165,290.08233117048053,296.17420253464167,9928
2019-06-10,280.17681884765625,301.12692625686617,278.74051056167514,297.1647298587495,24063
2019-06-11,278.0471496582031,282.45507509808897,273.8868312687854,282.20743781846073,26044
2019-06-12,274.5802307128906,282.25698646438593,272.8467697367465,281.81122726457045,5307
2019-06-13,273.4410705566406,282.3064972098055,262.49551494946826,276.36320253170436,16017
2019-06-14,280.27587890625,281.7617025507875,269.62747612039806,269.62747612039806,12882
2019-06-17,276.9575500488281,284.28760775700937,272.5495942131961,284.28760775700937,52868
2019-06-18,276.6603698730469,277.35376638066316,274.38211888372746,277.35376638066316,13476
2019-06-19,267.6463928222656,277.30424704922103,262.54504050880126,277.30424704922103,15576
2019-06-20,268.29022216796875,269.4293475548136,261.50495497967205,268.4883138448521,11120
2019-06-21,270.8161315917969,276.363212878195,262.4955247767802,270.32085701674634,7502
2019-06-24,262.1488037109375,268.38928095089864,260.0686446309505,266.45769818466243,9719
2019-06-25,259.4743347167969,263.48604626182697,257.5427519852444,262.0002226926813,6650
2019-06-26,271.063720703125,274.38206581202576,259.52383120126626,259.5733465583065,9983
2019-06-27,277.3042297363281,279.4339042332219,263.8327560713949,269.47886774484624,25957
2019-06-28,282.55413818359375,289.24034478390666,272.40100964237786,278.34430439821153,103991
2019-07-01,289.9337463378906,300.4335430736258,282.5541431285823,282.5541431285823,28498
2019-07-02,286.4172668457031,293.10347328532913,283.29704321970956,293.10347328532913,8132
2019-07-03,291.9148254394531,294.1930762276671,287.30874804246054,289.5374834684277,11631
2019-07-04,295.2826843261719,298.0562096353301,283.6437327334379,291.9148235281487,41655
2019-07-05,280.3254089355469,295.18364615827903,277.35376149100045,294.68837158418796,19677
2019-07-08,265.26904296875,277.35375435741577,263.486066639545,277.35375435741577,20316
2019-07-09,259.078125,270.22180323468257,253.58058916255467,265.02142005849737,31545
2019-07-10,256.20550537109375,262.44598251468415,253.3824496513693,259.0780915661633,12423
2019-07-11,261.7030944824219,262.1983690516701,257.0475014398244,260.51442342456187,6451
2019-07-12,257.8399658203125,262.2479222135855,255.21501627080653,260.4649455989836,7070
2019-07-15,260.01910400390625,262.0497172958936,255.56163364955356,255.56163364955356,5953
2019-07-16,252.34239196777344,260.51442232590546,247.9839818226018,257.7408968414764,8757
2019-07-17,250.658447265625,259.52385849274765,244.6656223194987,253.58056402344806,17408
